brand,milage,fuel_type,transmission,accident,clean_title,age,milage_per_year,hp,engine_capacity,v_engine,turbo
10.252833038861915,-0.2623356454652944,9.85983630978229,10.17739203014016,1.7509777042819519,1,0.4121178467289197,-0.5473550237629934,-0.2944732171454599,3.7,True,False
9.666783872458568,-0.5732550596373275,10.272295955033599,10.629782280543852,1.7509777042819519,1,-0.8984863754118747,0.25253005672719536,-0.0015094866694055076,3.8,True,False
10.231986976497842,-0.8098200217057276,10.272295955033599,10.629782280543852,-0.5711094993126049,0,-1.062311903179474,-0.1058330702942854,-0.0015094866694055076,3.5,False,False
9.912329017118491,0.4624672698453252,10.614469019201753,10.17739203014016,-0.5711094993126049,1,0.0844667911937211,0.5522019497915049,0.19990307803288188,3.5,True,False
10.360065577637911,-1.0495787063824884,10.272295955033599,10.629782280543852,-0.5711094993126049,0,-0.8984863754118747,-1.064535076034207,-0.0015094866694055076,2.0,False,False
9.964651089410046,1.3708040526555758,10.272295955033599,10.629782280543852,-0.5711094993126049,0,-0.07935873657387821,2.0216869047711934,-0.0015094866694055076,2.4,False,False
10.360065577637911,0.36875924121677545,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.2431842643414775,0.8830982779689671,-0.3677141497644735,2.0,False,False
10.392856766864876,3.3903650623006247,10.272295955033599,10.17739203014016,-0.5711094993126049,1,2.378024179940111,0.9747557596723607,-0.4592653155382405,4.4,False,False
10.231986976497842,-0.7894719926320997,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.8984863754118747,-0.3453234941219801,-0.1937669347943162,3.5,True,False
10.737575242065903,-0.5874451325439365,10.537704096933599,10.17739203014016,-0.5711094993126049,1,-0.7346608476442754,-0.08635585543231412,1.8478240619606878,3.6844541139240508,False,False
10.65289597235812,-0.7096862996855059,10.272295955033599,10.629782280543852,-0.5711094993126049,0,-0.8984863754118747,-0.12471098623742662,-0.0015094866694055076,3.6844541139240508,True,False
11.38473290448435,-0.8022086348905924,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.5708353198766761,-0.7245588427324563,3.5049001624658707,5.2,False,False
10.064829215215456,-0.9986130132610426,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.8984863754118747,-0.9236116979152388,0.4562463421994295,3.0,False,False
10.005660760634726,-0.8896822110022222,10.272295955033599,10.629782280543852,-0.5711094993126049,1,-1.062311903179474,-0.3818631017318138,0.62103844059221,3.0,True,False
10.19333748763319,-0.9335337435828885,10.272295955033599,10.629782280543852,-0.5711094993126049,0,-0.7346608476442754,-0.8838200123488135,-0.0015094866694055076,2.0,False,False
10.65289597235812,0.2884380738208756,10.272295955033599,10.17739203014016,-0.5711094993126049,1,0.4121178467289197,0.03838509599834006,0.39216052615779257,5.0,False,False
10.53902543970128,-1.2054400193054846,10.272295955033599,10.629782280543852,-0.5711094993126049,1,-0.8984863754118747,-1.495501504428049,-0.0015094866694055076,2.0,False,False
9.977096407553713,-0.06967958823998618,10.272295955033599,10.17739203014016,-0.5711094993126049,1,0.4121178467289197,-0.34246801103814356,-0.2486976342585764,3.6,True,False
9.800800196587035,0.17751836646463307,10.272295955033599,10.037749630037212,-0.5711094993126049,1,2.0503731244049126,-0.7339358892062925,-0.413489732651357,3.5,True,False
10.19333748763319,-0.5635400231999187,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.4070097921090768,-0.4196057137890046,1.9943059271987151,5.0,False,False
10.648966146848554,-1.1343940343350636,10.272295955033599,10.17739203014016,-0.5711094993126049,0,-1.2261374309470734,-1.108689305200938,0.39216052615779257,3.5,True,False
10.259386807782118,1.3155928121146323,9.85983630978229,10.17739203014016,-0.5711094993126049,1,2.5418497077077107,-0.22692670477549998,-1.9423942010732658,2.2,False,False
10.392856766864876,-0.7406290732204025,10.272295955033599,10.629782280543852,-0.5711094993126049,0,-0.7346608476442754,-0.43932529218432603,-0.0015094866694055076,3.0,False,False
10.252833038861915,-1.1836768077586908,10.272295955033599,10.629782280543852,-0.5711094993126049,1,-1.2261374309470734,-1.3358059689986745,-0.0015094866694055076,3.5,True,True
10.259386807782118,-0.24321155799008018,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.8984863754118747,1.165121298594794,0.2090581946102586,5.3,False,False
9.666783872458568,-1.0148684876149747,10.272295955033599,10.629782280543852,-0.5711094993126049,1,-1.062311903179474,-0.8145481079075947,-0.5141960150025007,2.0,False,False
9.800800196587035,0.6085944222434372,10.272295955033599,10.629782280543852,-0.5711094993126049,0,-0.07935873657387821,0.9679078882027901,-0.0015094866694055076,1.8,False,False
10.53902543970128,-0.9029925758849714,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.8984863754118747,-0.6592151160785258,0.4562463421994295,2.0,False,False
10.392856766864876,0.08189792908856186,10.272295955033599,10.17739203014016,-0.5711094993126049,1,0.0844667911937211,0.0738844971959968,1.0330186865741615,4.4,False,False
10.360065577637911,0.3282161757693213,9.85983630978229,10.629782280543852,-0.5711094993126049,1,-0.2431842643414775,0.82081819424743,-0.0015094866694055076,2.0,False,False
10.53902543970128,-0.6868903874150505,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.4070097921090768,-0.6327754578948545,0.2731440106518955,3.0,True,False
9.977096407553713,4.503061843871015,10.272295955033599,10.17739203014016,1.7509777042819519,1,1.5588965411021147,2.3837648037674803,0.11750702883649158,5.7,False,False
10.392856766864876,-0.5676517020070897,10.614469019201753,10.629782280543852,-0.5711094993126049,0,-0.7346608476442754,-0.04074744506548113,-0.0015094866694055076,3.6844541139240508,False,False
10.095528869408538,2.032554851560414,10.272295955033599,10.17739203014016,-0.5711094993126049,1,0.7397689022641183,1.4295178804315072,-0.5141960150025007,3.5,True,False
10.231986976497842,1.0323650766067094,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.07935873657387821,1.5537842738947623,0.46540145877680617,5.7,False,False
10.146961042957342,1.0381023028492737,10.272295955033599,10.17739203014016,-0.5711094993126049,1,-0.2431842643414775,1.911307207333962,-1.3930872064306639,2.4,False,False
10.392856766864876,-0.3912128709607631,10.272295955033599,10.629782280543852,-0.5711094993126049,0,-0.4070097921090768,-0.12179601392267694,-0.0015094866694055076,3.0,False,False
10.360065577637911,1.1638431779988074,10.272295955033599,10.17739203014016,-0.5711094993126049,1,0.575943374496519,0.7869397592176385,-1.1092785925319861,2.0,False,False
9.666783872458568,-0.9278538896027498,10.272295955033599,10.17739203014016,-0.5711094993126049,1,1.3950710133345154,-1.3591702774672978,-1.4571730224723007,2.7,True,False
10.392856766864876,0.1010220165637761,10.272295955033599,10.17739203014016,1.7509777042819519,1,0.2482923189613204,-0.04228975845952878,-0.8437802117880618,2.0,False,False
11.630257918818558,-0.8513575397018929,9.85983630978229,10.17739203014016,-0.5711094993126049,1,0.7397689022641183,-1.2285490889669144,2.0126161603534682,6.0,False,False
